,Title,Price,Shop_name,Overall_star,Star_rating,Review,Customer_date,Product_links
2110,"Baebe Baby Book, Minimalist Baby Memory Book, Baby Journal, Pregnancy Journal, Baby Keepsake","Price:,            ,            USD 45.48+",byBaebe,5 out of 5 stars,5 out of 5 stars,"We were gifted one of these for our first son, so I was adamant I needed another for bub number 2! We love this book! Thanks for creating something so beautiful.","ewhite122,                     ,                     Mar 31, 2021",https://www.etsy.com/listing/517316406/baebe-baby-book-minimalist-baby-memory?click_key=3798f273497212eb8966208b0c9ada8deb70c2a2%3A517316406&click_sum=2b6a0e27&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732393-15-22&sts=1
2111,"Baebe Baby Book, Minimalist Baby Memory Book, Baby Journal, Pregnancy Journal, Baby Keepsake","Price:,            ,            USD 45.48+",byBaebe,5 out of 5 stars,5 out of 5 stars,"We were gifted one of these for our first son, so I was adamant I needed another for bub number 2! We love this book! Thanks for creating something so beautiful.","ewhite122,                     ,                     Mar 31, 2021",https://www.etsy.com/listing/517316406/baebe-baby-book-minimalist-baby-memory?click_key=3798f273497212eb8966208b0c9ada8deb70c2a2%3A517316406&click_sum=2b6a0e27&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732393-15-22&sts=1
2112,FSU-Themed Children's Book - Florida State (Hardcover) - Bedtime Story,"Price:,            ,            USD 21.99",BedtimeStorytellers,5 out of 5 stars,5 out of 5 stars,Great story! Got it as a baby shower gift for my best friend that I met while attending FSU. Great to reminisce about our time there and see that they included a lot of FSU legends. Also supports a great cause.,"jennben10,                     ,                     Feb 13, 2023",https://www.etsy.com/listing/1240347594/fsu-themed-childrens-book-florida-state?click_key=8e1632a7d284a490f496d7faee255d1049d26e8d%3A1240347594&click_sum=29e3febf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732392-15-11
2113,FSU-Themed Children's Book - Florida State (Hardcover) - Bedtime Story,"Price:,            ,            USD 21.99",BedtimeStorytellers,5 out of 5 stars,5 out of 5 stars,Great story! Got it as a baby shower gift for my best friend that I met while attending FSU. Great to reminisce about our time there and see that they included a lot of FSU legends. Also supports a great cause.,"jennben10,                     ,                     Feb 13, 2023",https://www.etsy.com/listing/1240347594/fsu-themed-childrens-book-florida-state?click_key=8e1632a7d284a490f496d7faee255d1049d26e8d%3A1240347594&click_sum=29e3febf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732392-15-11
2114,FSU-Themed Children's Book - Florida State (Hardcover) - Bedtime Story,"Price:,            ,            USD 21.99",BedtimeStorytellers,5 out of 5 stars,5 out of 5 stars,So cute and loved a gifting a little piece of Tallahassee to a dear friends baby,"Sasha Ferreira,                     ,                     Sep 1, 2022",https://www.etsy.com/listing/1240347594/fsu-themed-childrens-book-florida-state?click_key=8e1632a7d284a490f496d7faee255d1049d26e8d%3A1240347594&click_sum=29e3febf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732392-15-11
2115,FSU-Themed Children's Book - Florida State (Hardcover) - Bedtime Story,"Price:,            ,            USD 21.99",BedtimeStorytellers,5 out of 5 stars,5 out of 5 stars,So cute and loved a gifting a little piece of Tallahassee to a dear friends baby,"Sasha Ferreira,                     ,                     Sep 1, 2022",https://www.etsy.com/listing/1240347594/fsu-themed-childrens-book-florida-state?click_key=8e1632a7d284a490f496d7faee255d1049d26e8d%3A1240347594&click_sum=29e3febf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732392-15-11
2116,FSU-Themed Children's Book - Florida State (Hardcover) - Bedtime Story,"Price:,            ,            USD 21.99",BedtimeStorytellers,5 out of 5 stars,5 out of 5 stars,Love this book. I'm a proud FSU alum and this is such a great reminder of time spent in Tallahassee. It's a perfect gift!,"Audrey Ring,                     ,                     Nov 22, 2022",https://www.etsy.com/listing/1240347594/fsu-themed-childrens-book-florida-state?click_key=8e1632a7d284a490f496d7faee255d1049d26e8d%3A1240347594&click_sum=29e3febf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732392-15-11
2117,FSU-Themed Children's Book - Florida State (Hardcover) - Bedtime Story,"Price:,            ,            USD 21.99",BedtimeStorytellers,5 out of 5 stars,5 out of 5 stars,Love this book. I'm a proud FSU alum and this is such a great reminder of time spent in Tallahassee. It's a perfect gift!,"Audrey Ring,                     ,                     Nov 22, 2022",https://www.etsy.com/listing/1240347594/fsu-themed-childrens-book-florida-state?click_key=8e1632a7d284a490f496d7faee255d1049d26e8d%3A1240347594&click_sum=29e3febf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732392-15-11
2118,FSU-Themed Children's Book - Florida State (Hardcover) - Bedtime Story,"Price:,            ,            USD 21.99",BedtimeStorytellers,5 out of 5 stars,5 out of 5 stars,Cute product and great customer support.,"Danielle Schneider,                     ,                     Mar 2, 2023",https://www.etsy.com/listing/1240347594/fsu-themed-childrens-book-florida-state?click_key=8e1632a7d284a490f496d7faee255d1049d26e8d%3A1240347594&click_sum=29e3febf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732392-15-11
2119,FSU-Themed Children's Book - Florida State (Hardcover) - Bedtime Story,"Price:,            ,            USD 21.99",BedtimeStorytellers,5 out of 5 stars,5 out of 5 stars,Cute product and great customer support.,"Danielle Schneider,                     ,                     Mar 2, 2023",https://www.etsy.com/listing/1240347594/fsu-themed-childrens-book-florida-state?click_key=8e1632a7d284a490f496d7faee255d1049d26e8d%3A1240347594&click_sum=29e3febf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-732392-15-11
